文档编号,OSHA标准编号,标题,来源类型,来源网址,eCFR链接,生效日期,获取日期,是否为历史资料,SHA-256,文件名,片段数,字符数
ECFR-1910.308,1910.308,eCFR 1910.308 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.308,https://www.ecfr.gov/current/title-29/section-1910.308,2026-08-17 (eCFR现行版本),2026-08-19,否,7d53d4cdd20816f36ea7bf170f476baeac97cf0171662f9eafb1bc0f34ee4981,ecfr/ecfr_1910.308.xml,88,38838
ECFR-1910.331,1910.331,eCFR 1910.331 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.331,https://www.ecfr.gov/current/title-29/section-1910.331,2026-08-17 (eCFR现行版本),2026-08-19,否,bbee79afbfb71e2a25c194604d40b28675de175f3d554477e21a7f8ab7500d5e,ecfr/ecfr_1910.331.xml,15,9549
ECFR-1910.332,1910.332,eCFR 1910.332 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.332,https://www.ecfr.gov/current/title-29/section-1910.332,2026-08-17 (eCFR现行版本),2026-08-19,否,746fcfa8587603cf5431fb06af0f4113a4a929b76a763a3a0bce10622a2678f1,ecfr/ecfr_1910.332.xml,11,6036
ECFR-1910.333,1910.333,eCFR 1910.333 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.333,https://www.ecfr.gov/current/title-29/section-1910.333,2026-08-17 (eCFR现行版本),2026-08-19,否,a48fd99a37cca192926e4b8635b9c4a28d53896364f8fded29e68b208434c2e2,ecfr/ecfr_1910.333.xml,64,36676
ECFR-1910.334,1910.334,eCFR 1910.334 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.334,https://www.ecfr.gov/current/title-29/section-1910.334,2026-08-17 (eCFR现行版本),2026-08-19,否,9c38b3ae124eca8aeeeb51a8a7f8a0caf08fabfdade459e6cb46943db126c0e8,ecfr/ecfr_1910.334.xml,26,11800
ECFR-1910.335,1910.335,eCFR 1910.335 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.335,https://www.ecfr.gov/current/title-29/section-1910.335,2026-08-17 (eCFR现行版本),2026-08-19,否,f88da004d14a768785bdf41cf252c0cc58fc4812a6e57f5e56991776256d53db,ecfr/ecfr_1910.335.xml,18,6783
ECFR-1910.36,1910.36,eCFR 1910.36 - Design and construction requirements for exit routes. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.36,https://www.ecfr.gov/current/title-29/section-1910.36,"[67 FR 67961, Nov. 7, 2002, as amended at 76 FR 33606, June 8, 2011]",2026-08-26,否,ee42754c7bd51fae1ffa110b94a3c4f32df29d20b85d2ab3a583d6b2c6499ee9,ecfr/ecfr_1910.36.xml,29,6179
ECFR-1910.37,1910.37,"eCFR 1910.37 - Maintenance, safeguards, and operational features for exit routes. (现行法规)",法规正文,https://www.ecfr.gov/current/title-29/section-1910.37,https://www.ecfr.gov/current/title-29/section-1910.37,"[67 FR 67961, Nov. 7, 2002]",2026-08-26,否,273b4c1764ea5cdaead5ff1534760676e6e7823eb82f5ecdb8aef9f8d825c0f7,ecfr/ecfr_1910.37.xml,17,3900
ECFR-1910.38,1910.38,eCFR 1910.38 - Emergency action plans. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.38,https://www.ecfr.gov/current/title-29/section-1910.38,"[67 FR 67961, Nov. 7, 2002]",2026-08-26,否,5af95a497a5473451a69208f9e27cbff3caeee905f4b47e7b4de6bddc2f84411,ecfr/ecfr_1910.38.xml,16,1905
ECFR-1910.39,1910.39,eCFR 1910.39 - Fire prevention plans. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.39,https://www.ecfr.gov/current/title-29/section-1910.39,"[67 FR 67961, Nov. 7, 2002]",2026-08-26,否,5b82763d3f5d0d26e72827368be2e3dfa9ce8d27d00150cca10928893e8e0d52,ecfr/ecfr_1910.39.xml,10,1584
ECFR-1910.421,1910.421,eCFR 1910.421 - Pre-dive procedures. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.421,https://www.ecfr.gov/current/title-29/section-1910.421,"[42 FR 37668, July 22, 1977, as amended at 47 FR 14706, Apr. 6, 1982; 54 FR 24334, June 7, 1989]",2026-08-26,否,dae5d3ce52b9ce417c5f74c51d4e67ee1a534ce4dc30c220c32e825aa14891ba,ecfr/ecfr_1910.421.xml,30,3241
ECFR-1910.430,1910.430,eCFR 1910.430 - Equipment. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.430,https://www.ecfr.gov/current/title-29/section-1910.430,"[39 FR 23502, June 27, 1974, as amended at 49 FR 18295, Apr. 30, 1984; 51 FR 33033, Sept. 18, 1986]",2026-08-26,否,d15e1f975793b9cb9141856e92844286732070589e7cb067fcdd82245c2a424c,ecfr/ecfr_1910.430.xml,56,6536
ECFR-1910.67,1910.67,eCFR 1910.67 - Vehicle-mounted elevating and rotating work platforms. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.67,https://www.ecfr.gov/current/title-29/section-1910.67,"[39 FR 23502, June 27, 1974, as amended at 40 FR 13439, Mar. 26, 1975; 55 FR 32014, Aug. 6, 1990; 61 FR 9235, Mar. 7, 1996; 79 FR 37190, July 1, 2014; 81 FR 82999, Nov. 18, 2016]",2026-08-26,否,141004b0da52e1c2a678ad816ac0d66bf1adf5289b549551ff2c2a8954144b7d,ecfr/ecfr_1910.67.xml,34,7141
ECFR-1910.9,1910.9,eCFR 1910.9 - Compliance duties owed to each employee. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.9,https://www.ecfr.gov/current/title-29/section-1910.9,"[73 FR 75583, Dec. 12, 2008]",2026-08-26,否,c58039076dd8478b1ed41dfe1f76f00278d85890a7c90fe505b281bb28ceee7d,ecfr/ecfr_1910.9.xml,3,1060
ECFR-1910.95,1910.95,eCFR 1910.95 - Occupational noise exposure. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1910.95,https://www.ecfr.gov/current/title-29/section-1910.95,"[39 FR 23502, June 27, 1974, as amended at 46 FR 4161, Jan. 16, 1981; 46 FR 62845, Dec. 29, 1981; 48 FR 9776, Mar. 8, 1983; 48 FR 29687, June 28, 1983; 54 FR 24333, June 7, 1989; 61 FR 9236, Mar. 7, 1996; 71 FR 16672, Apr. 3, 2006; 73 FR 75584, Dec. 12, 2008]",2026-08-26,否,f83a1303a004b5ae65d6e7a0780ea7df4c0f15e5463c62a5499f34cf405b6d5d,ecfr/ecfr_1910.95.xml,187,38191
ECFR-1926.100,1926.100,eCFR 1926.100 - Head protection. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.100,https://www.ecfr.gov/current/title-29/section-1926.100,"[44 FR 8577, Feb. 9, 1979, as amended at 77 FR 37600, June 22, 2012; 77 FR 42988, July 23, 2012]",2026-08-26,否,3378fa6f7022768a8f12c88e7e22c12b51210e7a5416a955c9300444e232be31,ecfr/ecfr_1926.100.xml,8,1618
ECFR-1926.101,1926.101,eCFR 1926.101 - Hearing protection. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.101,https://www.ecfr.gov/current/title-29/section-1926.101,参见eCFR版本,2026-08-26,否,28a626798ca6c02dec99bb34c07c6ad4b0da0a3b35c455ba90c9bf91df0be11e,ecfr/ecfr_1926.101.xml,4,454
ECFR-1926.102,1926.102,eCFR 1926.102 - Eye and face protection. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.102,https://www.ecfr.gov/current/title-29/section-1926.102,"[44 FR 8577, Feb. 9, 1979; 44 FR 20940, Apr. 6, 1979, as amended at 58 FR 35160, June 30, 1993; 81 FR 16092, Mar. 25, 2016]",2026-08-26,否,6d97b93ced05c12ecb34b1f13b3a465e8822ef6355f3437d2b5bbd4c98672e25,ecfr/ecfr_1926.102.xml,25,3743
ECFR-1926.103,1926.103,eCFR 1926.103 - Respiratory protection. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.103,https://www.ecfr.gov/current/title-29/section-1926.103,"[63 FR 1297; Jan. 8, 1998]",2026-08-26,否,e76314f8a1592d2e8eff0ab7bfca52958d56f9bad4eb250733d5ea9061846534,ecfr/ecfr_1926.103.xml,2,202
ECFR-1926.104,1926.104,"eCFR 1926.104 - Safety belts, lifelines, and lanyards. (现行法规)",法规正文,https://www.ecfr.gov/current/title-29/section-1926.104,https://www.ecfr.gov/current/title-29/section-1926.104,"[44 FR 8577, Feb. 9, 1979; 44 FR 20940, Apr. 6, 1979, as amended at 84 FR 21577, May 14, 2019]",2026-08-26,否,8cb54944e24ac231a834bb7cee5920a633333ea25e1b3f13b3079e435d542903,ecfr/ecfr_1926.104.xml,7,1531
ECFR-1926.105,1926.105,eCFR 1926.105 - Safety nets. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.105,https://www.ecfr.gov/current/title-29/section-1926.105,参见eCFR版本,2026-08-26,否,36ec139179ebb20b6d6f161449c1fe4371b7ecd49ac9c12c621bfada0f90d76a,ecfr/ecfr_1926.105.xml,8,1450
ECFR-1926.1050,1926.1050,eCFR 1926.1050 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1050,https://www.ecfr.gov/current/title-29/section-1926.1050,"58 FR 35184, June 30, 1993",2026-08-19,否,ad0ef7f3ca36c65aee71b14975b529fc2d9b35288a68c694203ac3a4c41d33b9,ecfr/ecfr_1926.1050.xml,4,10865
ECFR-1926.1051,1926.1051,eCFR 1926.1051 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1051,https://www.ecfr.gov/current/title-29/section-1926.1051,2026-08-17 (eCFR现行版本),2026-08-19,否,934e14cb2ce63c2ef0d4f7708a0c130edffcb99fc61e81bfc922e01e70b786c9,ecfr/ecfr_1926.1051.xml,8,3008
ECFR-1926.1052,1926.1052,eCFR 1926.1052 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1052,https://www.ecfr.gov/current/title-29/section-1926.1052,2026-08-17 (eCFR现行版本),2026-08-19,否,2f29ab5960f0f4d26e23e0b70d068011ef7e301d7b6e042b0635b1f2e5c2378c,ecfr/ecfr_1926.1052.xml,35,11947
ECFR-1926.1053,1926.1053,eCFR 1926.1053 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1053,https://www.ecfr.gov/current/title-29/section-1926.1053,2026-08-17 (eCFR现行版本),2026-08-19,否,deb221b2347fdbbc469e1fb7b78f221715670acb2fdb92e535fc022d4f59103f,ecfr/ecfr_1926.1053.xml,92,35112
ECFR-1926.106,1926.106,eCFR 1926.106 - Working over or near water. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.106,https://www.ecfr.gov/current/title-29/section-1926.106,参见eCFR版本,2026-08-26,否,0d9c46204620824d6a845a1a9574b57271f041aaeb2e226d5d955c6a1d3a3bfa,ecfr/ecfr_1926.106.xml,5,745
ECFR-1926.1060,1926.1060,eCFR 1926.1060 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1060,https://www.ecfr.gov/current/title-29/section-1926.1060,2026-08-17 (eCFR现行版本),2026-08-19,否,e27a45eed1c3131a9cdf01ae7635924e4642d86686f3d7fa7478fa81c285ac31,ecfr/ecfr_1926.1060.xml,10,2413
ECFR-1926.1101,1926.1101,eCFR 1926.1101 - Asbestos. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1101,https://www.ecfr.gov/current/title-29/section-1926.1101,"[51 FR 22756, June 20, 1986]",2026-08-26,否,4e007145be8a4473db54571f2bbeddb713654a0bf9408cac43d8e3a556a35a5b,ecfr/ecfr_1926.1101.xml,875,227044
ECFR-1926.1126,1926.1126,eCFR 1926.1126 - Chromium (VI). (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1126,https://www.ecfr.gov/current/title-29/section-1926.1126,"[71 FR 10382, Feb. 28, 2006, as amended at 73 FR 75589, Dec. 12, 2008; 75 FR 12686, Mar. 17, 2010; 77 FR 17895, Mar. 26, 2012]",2026-08-26,否,7f682b28f3483c4585460a6c6be31ac60318db4ddcc007363cbe385c7c141647,ecfr/ecfr_1926.1126.xml,122,23446
ECFR-1926.1127,1926.1127,eCFR 1926.1127 - Cadmium. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1127,https://www.ecfr.gov/current/title-29/section-1926.1127,"[57 FR 42452, Sept. 14, 1992, as amended at 57 FR 49272, Oct. 30, 1992; 58 FR 21787, Apr. 23, 1993. Redesignated and amended at 59 FR 215, Jan. 3, 1994; 61 FR 5510, Feb. 13, 1996; 61 FR 31433, 31434, June 20, 1996; 63 FR 1298, Jan. 8, 1998; 70 FR 1144, Jan. 5, 2005; 71 FR 16675, Apr. 3, 2006; 71 FR 50192, Aug. 24, 2006; 73 FR 75589, Dec. 12, 2008; 76 FR 33612, June 8, 2011; 77 FR 17895, Mar. 26, 2012; 84 FR 21597, May 14, 2019; 85 FR 8746, Feb. 18, 2020]",2026-08-26,否,761de3dc418be0e3a3d9142a71ba5478d544ca35961644beaca8675d12a3747e,ecfr/ecfr_1926.1127.xml,277,71809
ECFR-1926.1153,1926.1153,eCFR 1926.1153 - Respirable crystalline silica. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1153,https://www.ecfr.gov/current/title-29/section-1926.1153,"[81 FR 16876, Mar. 25, 2016]",2026-08-26,否,dd74e96041a3ef79abcfae1c90fea6164c78047f05beb2d06a3eda92eed281c6,ecfr/ecfr_1926.1153.xml,252,67731
ECFR-1926.1203,1926.1203,eCFR 1926.1203 - General requirements. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1203,https://www.ecfr.gov/current/title-29/section-1926.1203,参见eCFR版本,2026-08-26,否,20ad309f5b8f5cf2c592f9e8501c15c03ce4b75cb0d54320a32fb6764702454b,ecfr/ecfr_1926.1203.xml,62,13140
ECFR-1926.1204,1926.1204,eCFR 1926.1204 - Permit-required confined space program. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1204,https://www.ecfr.gov/current/title-29/section-1926.1204,参见eCFR版本,2026-08-26,否,fcc20a4d24da56a3faa03a665e9febbe3466b7d669dd7b5ed242e666383831b0,ecfr/ecfr_1926.1204.xml,48,10136
ECFR-1926.1205,1926.1205,eCFR 1926.1205 - Permitting process. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1205,https://www.ecfr.gov/current/title-29/section-1926.1205,参见eCFR版本,2026-08-26,否,60429490d71e7c24747521c0905422f19e62fa5cf716ac1a334fdbe6464cd675,ecfr/ecfr_1926.1205.xml,10,1916
ECFR-1926.1206,1926.1206,eCFR 1926.1206 - Entry permit. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1206,https://www.ecfr.gov/current/title-29/section-1926.1206,参见eCFR版本,2026-08-26,否,13c4826373a5ab5551d8d6b25cf51c85df669045ef7f2559b18dfe76bce51777,ecfr/ecfr_1926.1206.xml,20,2506
ECFR-1926.1207,1926.1207,eCFR 1926.1207 - Training. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1207,https://www.ecfr.gov/current/title-29/section-1926.1207,参见eCFR版本,2026-08-26,否,7a2d416dd670da547df88878bc7ce12a83e58320270c415c7e10e4cb1f403e9b,ecfr/ecfr_1926.1207.xml,10,1922
ECFR-1926.1210,1926.1210,eCFR 1926.1210 - Duties of entry supervisors. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1210,https://www.ecfr.gov/current/title-29/section-1926.1210,参见eCFR版本,2026-08-26,否,1ae86ca2c352f8a8e180e22070a3a7b6635408c05931c3fcf60821b545674b39,ecfr/ecfr_1926.1210.xml,8,1314
ECFR-1926.1211,1926.1211,eCFR 1926.1211 - Rescue and emergency services. (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1211,https://www.ecfr.gov/current/title-29/section-1926.1211,参见eCFR版本,2026-08-26,否,3a8f02f6c8aa80cf45b8a7c1a0ca517e20dce1c857a580ff6ea831de1e6a5032,ecfr/ecfr_1926.1211.xml,21,5519
ECFR-1926.1400,1926.1400,eCFR 1926.1400 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1400,https://www.ecfr.gov/current/title-29/section-1926.1400,"78 FR 32116, May 29, 2013",2026-08-19,否,02c3c6e30c1b1d59ced3b690ecee051084d5045a9f876d1f9d20c7858fe35725,ecfr/ecfr_1926.1400.xml,35,14035
ECFR-1926.1401,1926.1401,eCFR 1926.1401 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1401,https://www.ecfr.gov/current/title-29/section-1926.1401,2026-08-17 (eCFR现行版本),2026-08-19,否,7af3b117714b762f6cab8f9751e88560980792630c69e26286fd341d81d9b0c7,ecfr/ecfr_1926.1401.xml,2,42223
ECFR-1926.1402,1926.1402,eCFR 1926.1402 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1402,https://www.ecfr.gov/current/title-29/section-1926.1402,2026-08-17 (eCFR现行版本),2026-08-19,否,7ce31acc9720c5901bc05722d081a092c3901e06fcd5184d627242449affb88f,ecfr/ecfr_1926.1402.xml,12,4662
ECFR-1926.1403,1926.1403,eCFR 1926.1403 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1403,https://www.ecfr.gov/current/title-29/section-1926.1403,2026-08-17 (eCFR现行版本),2026-08-19,否,94bbbf2208f0c21a3528782a1531629a6f608b1e8dfc575c1fd1f280d71f75e0,ecfr/ecfr_1926.1403.xml,4,1390
ECFR-1926.1404,1926.1404,eCFR 1926.1404 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1404,https://www.ecfr.gov/current/title-29/section-1926.1404,2026-08-17 (eCFR现行版本),2026-08-19,否,2b9d3fe075c903a2f873318146a728c68cf01805df6efa56ebbf61b9fb87d379,ecfr/ecfr_1926.1404.xml,62,20578
ECFR-1926.1405,1926.1405,eCFR 1926.1405 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1405,https://www.ecfr.gov/current/title-29/section-1926.1405,2026-08-17 (eCFR现行版本),2026-08-19,否,6ea6fdf76d1f84272ce3dfb75def1117d8b02dd0f885a10c8c6e9a0266191c98,ecfr/ecfr_1926.1405.xml,6,2285
ECFR-1926.1406,1926.1406,eCFR 1926.1406 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1406,https://www.ecfr.gov/current/title-29/section-1926.1406,2026-08-17 (eCFR现行版本),2026-08-19,否,955ff31e102c637593a476bc78fd1363c1cde1f39218906770e7bc0b5095affb,ecfr/ecfr_1926.1406.xml,7,1389
ECFR-1926.1407,1926.1407,eCFR 1926.1407 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1407,https://www.ecfr.gov/current/title-29/section-1926.1407,2026-08-17 (eCFR现行版本),2026-08-19,否,26633b261181e137b980a876f62351ea31e0ab4ffbff87969092bb09216bec5c,ecfr/ecfr_1926.1407.xml,26,10480
ECFR-1926.1408,1926.1408,eCFR 1926.1408 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1408,https://www.ecfr.gov/current/title-29/section-1926.1408,2026-08-17 (eCFR现行版本),2026-08-19,否,1f7ab7cfd55593a3c82864357bc2d752461488644b9231d8ae225c545e759023,ecfr/ecfr_1926.1408.xml,55,19278
ECFR-1926.1409,1926.1409,eCFR 1926.1409 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1409,https://www.ecfr.gov/current/title-29/section-1926.1409,2026-08-17 (eCFR现行版本),2026-08-19,否,5ecd7a50ab3035ae96739fd1b4cfaa74a10d6555d8c670debedb70205d24aace,ecfr/ecfr_1926.1409.xml,4,1085
ECFR-1926.1410,1926.1410,eCFR 1926.1410 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1410,https://www.ecfr.gov/current/title-29/section-1926.1410,2026-08-17 (eCFR现行版本),2026-08-19,否,7584f01024a970f7e1207b7c14e02ae29d20b20233ae3ad8cf7cc5134f7ae367,ecfr/ecfr_1926.1410.xml,40,17198
ECFR-1926.1411,1926.1411,eCFR 1926.1411 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1411,https://www.ecfr.gov/current/title-29/section-1926.1411,2026-08-17 (eCFR现行版本),2026-08-19,否,f3103259d3d92add8389592fbb3436cb6162947f6a78d62f0ef629dff347cae8,ecfr/ecfr_1926.1411.xml,14,4636
ECFR-1926.1412,1926.1412,eCFR 1926.1412 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1412,https://www.ecfr.gov/current/title-29/section-1926.1412,2026-08-17 (eCFR现行版本),2026-08-19,否,536c15d8a0edd96ce8afbe456166a55caf08ca65653b7da859eb6472897543f6,ecfr/ecfr_1926.1412.xml,105,29227
ECFR-1926.1413,1926.1413,eCFR 1926.1413 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1413,https://www.ecfr.gov/current/title-29/section-1926.1413,2026-08-17 (eCFR现行版本),2026-08-19,否,c845954d38184d1994dbfe81ba71fc8055adac7f3da971c71d611bbd6690a49d,ecfr/ecfr_1926.1413.xml,62,17466
ECFR-1926.1414,1926.1414,eCFR 1926.1414 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1414,https://www.ecfr.gov/current/title-29/section-1926.1414,2026-08-17 (eCFR现行版本),2026-08-19,否,7844851468736a0fd4d413761fcf7cb376c19a14428c94376941ea30b463e2be,ecfr/ecfr_1926.1414.xml,37,12950
ECFR-1926.1415,1926.1415,eCFR 1926.1415 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1415,https://www.ecfr.gov/current/title-29/section-1926.1415,2026-08-17 (eCFR现行版本),2026-08-19,否,e43525df1ed7ceab066f7ee2f5615d224ad02615fc0aed6071fab4fe79ca276c,ecfr/ecfr_1926.1415.xml,16,3901
ECFR-1926.1416,1926.1416,eCFR 1926.1416 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1416,https://www.ecfr.gov/current/title-29/section-1926.1416,2026-08-17 (eCFR现行版本),2026-08-19,否,2a251f3595b5f6ac5466d15dbe369ecea8fcdef4e32f51ef4aa8b81e6b0e9e99,ecfr/ecfr_1926.1416.xml,36,19652
ECFR-1926.1417,1926.1417,eCFR 1926.1417 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1417,https://www.ecfr.gov/current/title-29/section-1926.1417,2026-08-17 (eCFR现行版本),2026-08-19,否,3195d14411fb95af04453c1afd8ab88507554600378b98b3390466113bd303bc,ecfr/ecfr_1926.1417.xml,57,18573
ECFR-1926.1418,1926.1418,eCFR 1926.1418 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1418,https://www.ecfr.gov/current/title-29/section-1926.1418,2026-08-17 (eCFR现行版本),2026-08-19,否,24e6630031136f93f94e1d1f4c2e7b23205e64a0d0dbfabc4c24debbd5d437b8,ecfr/ecfr_1926.1418.xml,2,501
ECFR-1926.1419,1926.1419,eCFR 1926.1419 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1419,https://www.ecfr.gov/current/title-29/section-1926.1419,2026-08-17 (eCFR现行版本),2026-08-19,否,4642f87a7e9e60c03fc514e8d2a68e06f0664d90c4baeb15e5c94ca785d96255,ecfr/ecfr_1926.1419.xml,24,6850
ECFR-1926.1420,1926.1420,eCFR 1926.1420 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1420,https://www.ecfr.gov/current/title-29/section-1926.1420,2026-08-17 (eCFR现行版本),2026-08-19,否,8d0cc99becc3008b2e65d5ec972706b15525b7f3967884ae524be5c3ecde3b1a,ecfr/ecfr_1926.1420.xml,7,1570
ECFR-1926.1421,1926.1421,eCFR 1926.1421 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1421,https://www.ecfr.gov/current/title-29/section-1926.1421,2026-08-17 (eCFR现行版本),2026-08-19,否,03e58dbe05fb9b0fbcfc91d3ce8eb7cbac1b50b156d3549239877e930aed4365,ecfr/ecfr_1926.1421.xml,5,1641
ECFR-1926.1422,1926.1422,eCFR 1926.1422 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1422,https://www.ecfr.gov/current/title-29/section-1926.1422,2026-08-17 (eCFR现行版本),2026-08-19,否,8b7950b339b4675f4aca89fedbd2f90e58b4fff62f2946d7dbebf3ecb174e3e2,ecfr/ecfr_1926.1422.xml,2,382
ECFR-1926.1423,1926.1423,eCFR 1926.1423 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1423,https://www.ecfr.gov/current/title-29/section-1926.1423,2026-08-17 (eCFR现行版本),2026-08-19,否,ef1865f2716ce6b5ba2ee222f05d2560757ef3ddeddfbf1a2732f061806dbcc3,ecfr/ecfr_1926.1423.xml,50,15295
ECFR-1926.1424,1926.1424,eCFR 1926.1424 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1424,https://www.ecfr.gov/current/title-29/section-1926.1424,2026-08-17 (eCFR现行版本),2026-08-19,否,1b10b6a9e8051917d0514c10f54229e359236051d32b4712afa10f53de64fb0a,ecfr/ecfr_1926.1424.xml,13,4443
ECFR-1926.1425,1926.1425,eCFR 1926.1425 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1425,https://www.ecfr.gov/current/title-29/section-1926.1425,2026-08-17 (eCFR现行版本),2026-08-19,否,0c9d01dda89ee7be1f1c8641a92a3524e9b26cc69f95cc21614bfcc19eea453a,ecfr/ecfr_1926.1425.xml,15,4236
ECFR-1926.1426,1926.1426,eCFR 1926.1426 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1426,https://www.ecfr.gov/current/title-29/section-1926.1426,2026-08-17 (eCFR现行版本),2026-08-19,否,62b3c13a8de6e13239a9a857d14d12c2085d86efe7526a7e3da1a756c2550a94,ecfr/ecfr_1926.1426.xml,27,6620
ECFR-1926.1427,1926.1427,eCFR 1926.1427 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1427,https://www.ecfr.gov/current/title-29/section-1926.1427,2026-08-17 (eCFR现行版本),2026-08-19,否,6fa5fbf8f6c8107e095f0e598721f9941830dbfbcc3729b6e6c530fd19d6e263,ecfr/ecfr_1926.1427.xml,110,36798
ECFR-1926.1428,1926.1428,eCFR 1926.1428 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1428,https://www.ecfr.gov/current/title-29/section-1926.1428,2026-08-17 (eCFR现行版本),2026-08-19,否,b77a6e5ea05270787b8a295ce44764f2b914cfc1c24baae773f231ba35c5744b,ecfr/ecfr_1926.1428.xml,13,5329
ECFR-1926.1429,1926.1429,eCFR 1926.1429 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1429,https://www.ecfr.gov/current/title-29/section-1926.1429,2026-08-17 (eCFR现行版本),2026-08-19,否,49a30ca513e7fd67cadebd943bbd9ce7d3429b982771892775b6a1e2fa47bed4,ecfr/ecfr_1926.1429.xml,8,1707
ECFR-1926.1430,1926.1430,eCFR 1926.1430 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1430,https://www.ecfr.gov/current/title-29/section-1926.1430,2026-08-17 (eCFR现行版本),2026-08-19,否,3d8ada6e3df66a91c0c27a0484a7017dc0ece4845d82dabab835d634e8c1de13,ecfr/ecfr_1926.1430.xml,17,5538
ECFR-1926.1431,1926.1431,eCFR 1926.1431 (现行法规),法规正文,https://www.ecfr.gov/current/title-29/section-1926.1431,https://www.ecfr.gov/current/title-29/section-1926.1431,2026-08-17 (eCFR现行版本),2026-08-19,否,7d0c907f1649a40dee4e2846f71286be66a8246cd5c069375aeee31db6cbeee6,ecfr/ecfr_1926.1431.xml,178,55068
